Hour	Day	Month	Year	Tmean(C)	Prcp(mm)	Et0(mm)
19	26	1	2018	15.23	0.0	0.0003
20	26	1	2018	14.82	0.0	0.0056
21	26	1	2018	14.46	0.0	0.0046
22	26	1	2018	13.925	0.0	0.0016
23	26	1	2018	13.5825	0.0	0.0
0	27	1	2018	13.165	0.0	0.0
1	27	1	2018	12.825	0.0	0.0
2	27	1	2018	12.4975	0.0	0.0
3	27	1	2018	12.2825	0.0	0.0
4	27	1	2018	12.1975	0.0	0.0
5	27	1	2018	11.845	0.0	0.0
6	27	1	2018	11.77	0.0	0.0
7	27	1	2018	11.9625	0.0	0.0
8	27	1	2018	12.18	0.0	0.0364
9	27	1	2018	13.395	0.0	0.1085
10	27	1	2018	15.985	0.0	0.2151
11	27	1	2018	18.585	0.0	0.2923
12	27	1	2018	20.2825	0.0	0.3505
13	27	1	2018	20.125	0.0	0.2565
14	27	1	2018	20.5875	0.0	0.2441
15	27	1	2018	20.4275	0.0	0.1621
16	27	1	2018	19.9425	0.0	0.0828
17	27	1	2018	19.28	0.0	0.0386
18	27	1	2018	18.11	0.0	0.0179
19	27	1	2018	16.9025	0.0	0.001
20	27	1	2018	15.6425	0.0	0.0
21	27	1	2018	14.72	0.0	0.0
22	27	1	2018	14.965	0.0	0.0
23	27	1	2018	14.88	0.0	0.0
0	28	1	2018	14.4225	0.0	0.0
1	28	1	2018	15.0775	0.0	0.0
2	28	1	2018	15.83	0.0	0.0
3	28	1	2018	15.1575	0.0	0.0
4	28	1	2018	14.6	0.254	0.0
5	28	1	2018	14.495	1.016	0.0
6	28	1	2018	14.7375	1.524	0.0
7	28	1	2018	14.755	3.556	0.0
8	28	1	2018	14.95	4.318	0.0033
9	28	1	2018	15.3025	1.27	0.0377
10	28	1	2018	16.0725	0.254	0.0512
11	28	1	2018	16.635	0.254	0.0763
12	28	1	2018	17.4075	0.254	0.118
13	28	1	2018	18.42	0.0	0.1127
14	28	1	2018	18.37	1.016	0.0643
15	28	1	2018	18.0275	3.048	0.0274
16	28	1	2018	17.78	9.652	0.0105
17	28	1	2018	17.5725	5.588	0.0056
18	28	1	2018	17.3625	6.35	0.0
19	28	1	2018	17.0575	11.684	0.0
20	28	1	2018	16.7975	6.096	0.0
21	28	1	2018	16.6825	6.096	0.0
22	28	1	2018	16.45	4.572	0.0
23	28	1	2018	16.1825	0.762	0.0
0	29	1	2018	15.8875	0.508	0.0
1	29	1	2018	15.31	0.0	0.0
2	29	1	2018	14.4875	0.0	0.0007
3	29	1	2018	14.1325	0.0	0.0004
4	29	1	2018	14.1	0.0	0.0012
5	29	1	2018	13.9875	0.0	0.0039
6	29	1	2018	13.855	0.0	0.012
7	29	1	2018	13.64	0.0	0.0056
8	29	1	2018	13.81	0.0	0.0243
9	29	1	2018	13.9375	0.0	0.0516
10	29	1	2018	13.7975	0.0	0.0914
11	29	1	2018	14.085	0.0	0.1382
12	29	1	2018	13.6025	0.0	0.1112
13	29	1	2018	13.9675	0.0	0.227
14	29	1	2018	15.36	0.0	0.2754
15	29	1	2018	17.285	0.0	0.4724
16	29	1	2018	17.7925	0.0	0.5116
17	29	1	2018	16.7575	0.0	0.428
18	29	1	2018	14.6725	0.0	0.1049
19	29	1	2018	13.1	0.0	0.0803
20	29	1	2018	11.1925	0.0	0.0395
21	29	1	2018	9.4475	0.0	0.0113
22	29	1	2018	7.4818	0.0	0.0
23	29	1	2018	6.3675	0.0	0.0
0	30	1	2018	6.2832	0.0	0.0041
1	30	1	2018	6.1185	0.0	0.0187
2	30	1	2018	6.1905	0.0	0.0236
3	30	1	2018	6.423	0.0	0.0252
4	30	1	2018	5.729	0.0	0.019
5	30	1	2018	5.3768	0.0	0.0231
6	30	1	2018	4.2138	0.0	0.0105
7	30	1	2018	3.3558	0.0	0.013
8	30	1	2018	3.2972	0.0	0.1094
9	30	1	2018	4.156	0.0	0.1939
10	30	1	2018	5.455	0.0	0.278
11	30	1	2018	6.8205	0.0	0.3626
12	30	1	2018	8.2907	0.0	0.4245
13	30	1	2018	9.575	0.0	0.4752
14	30	1	2018	10.335	0.0	0.478
15	30	1	2018	11.045	0.0	0.4355
16	30	1	2018	11.375	0.0	0.3283
17	30	1	2018	10.965	0.0	0.1999
18	30	1	2018	8.7352	0.0	0.022
19	30	1	2018	5.2662	0.0	0.0
20	30	1	2018	3.4845	0.0	0.0
21	30	1	2018	2.5278	0.0	0.0
22	30	1	2018	1.2985	0.0	0.0
23	30	1	2018	0.4605	0.0	0.0
0	31	1	2018	-0.0718	0.0	0.0
1	31	1	2018	-0.6945	0.0	0.0
2	31	1	2018	-1.041	0.0	0.0
3	31	1	2018	-1.6705	0.0	0.0
4	31	1	2018	-1.9415	0.0	0.0
5	31	1	2018	-2.1588	0.0	0.0
6	31	1	2018	-2.2487	0.0	0.0
7	31	1	2018	-2.0692	0.0	0.0
8	31	1	2018	-0.8598	0.0	0.0394
9	31	1	2018	4.5348	0.0	0.1602
10	31	1	2018	8.5948	0.0	0.3053
11	31	1	2018	10.5125	0.0	0.4004
12	31	1	2018	11.9725	0.0	0.4503
13	31	1	2018	13.13	0.0	0.4733
14	31	1	2018	14.315	0.0	0.4619
15	31	1	2018	14.975	0.0	0.4225
16	31	1	2018	15.4725	0.0	0.3203
17	31	1	2018	15.32	0.0	0.1453
18	31	1	2018	11.8625	0.0	0.0
19	31	1	2018	8.5308	0.0	0.0
20	31	1	2018	6.7328	0.0	0.0
21	31	1	2018	6.5045	0.0	0.0
22	31	1	2018	5.1318	0.0	0.0
23	31	1	2018	3.8795	0.0	0.0
0	1	2	2018	3.2005	0.0	0.0
1	1	2	2018	2.473	0.0	0.0
2	1	2	2018	2.1778	0.0	0.0
3	1	2	2018	1.8945	0.0	0.0
4	1	2	2018	2.1362	0.0	0.0
5	1	2	2018	2.0365	0.0	0.0
6	1	2	2018	2.0708	0.0	0.0
7	1	2	2018	2.457	0.0	0.0
8	1	2	2018	6.7518	0.0	0.0782
9	1	2	2018	10.9575	0.0	0.195
10	1	2	2018	14.185	0.0	0.2831
11	1	2	2018	16.505	0.0	0.355
12	1	2	2018	17.5925	0.0	0.3143
13	1	2	2018	17.7875	0.0	0.2313
14	1	2	2018	18.1725	0.0	0.1908
15	1	2	2018	18.555	0.0	0.1865
16	1	2	2018	18.7025	0.0	0.1661
17	1	2	2018	18.11	0.0	0.0811
18	1	2	2018	16.8325	0.0	0.0236
19	1	2	2018	14.91	0.0	0.005
20	1	2	2018	14.5175	0.0	0.0093
21	1	2	2018	14.01	0.0	0.0146
22	1	2	2018	14.3	0.0	0.0176
23	1	2	2018	13.94	0.0	0.0135
0	2	2	2018	12.795	0.508	0.0
1	2	2	2018	11.765	0.0	0.0
2	2	2	2018	10.995	0.0	0.0
3	2	2	2018	9.92	0.0	0.0
4	2	2	2018	9.8925	0.0	0.0
5	2	2	2018	12.1375	0.0	0.0
6	2	2	2018	13.0875	0.508	0.0012
7	2	2	2018	8.982	0.0	0.0123
8	2	2	2018	7.7612	0.0	0.0672
9	2	2	2018	8.381	0.0	0.191
10	2	2	2018	9.595	0.0	0.3336
11	2	2	2018	11.4725	0.0	0.4633
12	2	2	2018	11.9475	0.0	0.5327
13	2	2	2018	12.73	0.0	0.5388
14	2	2	2018	13.3725	0.0	0.5554
15	2	2	2018	13.6325	0.0	0.5161
16	2	2	2018	13.4575	0.0	0.4393
17	2	2	2018	12.7825	0.0	0.2986
18	2	2	2018	10.7775	0.0	0.0678
19	2	2	2018	8.805	0.0	0.0553
20	2	2	2018	7.6485	0.0	0.0579
21	2	2	2018	6.11	0.0	0.0368
22	2	2	2018	4.7738	0.0	0.0295
23	2	2	2018	3.904	0.0	0.0285
0	3	2	2018	3.3388	0.0	0.0345
1	3	2	2018	2.5685	0.0	0.0303
2	3	2	2018	1.7402	0.0	0.0208
3	3	2	2018	0.7532	0.0	0.0099
4	3	2	2018	0.239	0.0	0.0083
5	3	2	2018	-0.2595	0.0	0.0061
6	3	2	2018	-0.2568	0.0	0.0117
7	3	2	2018	-0.0188	0.0	0.0168
8	3	2	2018	0.5392	0.0	0.0993
9	3	2	2018	3.1675	0.0	0.1854
10	3	2	2018	7.1722	0.0	0.2959
11	3	2	2018	9.8225	0.0	0.4006
12	3	2	2018	11.5725	0.0	0.467
13	3	2	2018	12.78	0.0	0.4183
14	3	2	2018	14.2075	0.0	0.4899
15	3	2	2018	14.8125	0.0	0.3811
16	3	2	2018	14.645	0.0	0.2044
17	3	2	2018	13.8925	0.0	0.0534
18	3	2	2018	12.985	0.0	0.0123
19	3	2	2018	12.1225	0.0	0.0092
20	3	2	2018	12.2525	0.0	0.0259
21	3	2	2018	11.7525	0.0	0.0212
22	3	2	2018	11.175	0.0	0.0168
23	3	2	2018	10.8825	0.0	0.013
0	4	2	2018	10.5775	0.0	0.0127
1	4	2	2018	10.365	0.0	0.0069
2	4	2	2018	10.2975	0.0	0.0039
3	4	2	2018	10.62	0.0	0.0033
4	4	2	2018	10.94	0.0	0.0045
5	4	2	2018	11.04	1.016	0.0
6	4	2	2018	10.8825	1.27	0.0
7	4	2	2018	11.4925	1.778	0.0
8	4	2	2018	12.4175	0.254	0.0122
9	4	2	2018	14.9025	1.778	0.0052
10	4	2	2018	15.4975	16.006	0.0069
11	4	2	2018	15.6775	1.778	0.0231
12	4	2	2018	16.04	0.0	0.0826
13	4	2	2018	17.665	0.0	0.1393
14	4	2	2018	19.165	0.0	0.1646
15	4	2	2018	20.93	0.0	0.2701
16	4	2	2018	21.26	0.0	0.2546
17	4	2	2018	20.615	0.0	0.0888
18	4	2	2018	19.7475	0.0	0.0385
19	4	2	2018	17.095	0.0	0.0361
20	4	2	2018	14.3575	0.0	0.0284
21	4	2	2018	12.68	0.0	0.0144
22	4	2	2018	11.0775	0.0	0.0
23	4	2	2018	10.255	0.0	0.0
0	5	2	2018	10.055	0.0	0.0
1	5	2	2018	8.4258	0.0	0.0
2	5	2	2018	7.4342	0.0	0.0
3	5	2	2018	6.2345	0.0	0.0
4	5	2	2018	6.541	0.0	0.0
5	5	2	2018	5.5288	0.0	0.0
6	5	2	2018	5.5338	0.0	0.0
7	5	2	2018	4.945	0.0	0.0
8	5	2	2018	6.0702	0.0	0.046
9	5	2	2018	8.92	0.0	0.1472
10	5	2	2018	10.975	0.0	0.2635
11	5	2	2018	12.96	0.0	0.3635
12	5	2	2018	14.8375	0.0	0.4311
13	5	2	2018	16.3375	0.0	0.4599
14	5	2	2018	17.445	0.0	0.4555
15	5	2	2018	18.36	0.0	0.3744
16	5	2	2018	18.7725	0.0	0.2727
17	5	2	2018	18.6625	0.0	0.1089
18	5	2	2018	15.3025	0.0	0.0
19	5	2	2018	11.7225	0.0	0.0
20	5	2	2018	9.72	0.0	0.0
21	5	2	2018	8.4675	0.0	0.0
22	5	2	2018	7.9672	0.0	0.0
23	5	2	2018	7.1362	0.0	0.0
0	6	2	2018	6.701	0.0	0.0
1	6	2	2018	6.0915	0.0	0.0
2	6	2	2018	5.7595	0.0	0.0
3	6	2	2018	5.5175	0.0	0.0
4	6	2	2018	4.8722	0.0	0.0
5	6	2	2018	5.1078	0.0	0.0
6	6	2	2018	5.152	0.0	0.0
7	6	2	2018	4.9057	0.0	0.0
8	6	2	2018	5.6628	0.0	0.0345
9	6	2	2018	11.7475	0.0	0.1504
10	6	2	2018	16.335	0.0	0.286
11	6	2	2018	18.705	0.0	0.397
12	6	2	2018	20.42	0.0	0.4736
13	6	2	2018	21.8125	0.0	0.4962
14	6	2	2018	22.8375	0.0	0.4687
15	6	2	2018	23.5975	0.0	0.452
16	6	2	2018	23.7925	0.0	0.3017
17	6	2	2018	23.3925	0.0	0.1597
18	6	2	2018	20.6325	0.0	0.0069
19	6	2	2018	18.305	0.0	0.0
20	6	2	2018	17.1575	0.0	0.0
21	6	2	2018	17.3825	0.0	0.0
22	6	2	2018	15.6475	0.0	0.0
23	6	2	2018	14.845	0.0	0.0
0	7	2	2018	16.2125	0.0	0.0
1	7	2	2018	16.305	0.0	0.0
2	7	2	2018	15.77	0.0	0.0
3	7	2	2018	15.5275	0.0	0.0
4	7	2	2018	15.67	0.0	0.0
5	7	2	2018	16.0475	0.0	0.0
6	7	2	2018	16.09	0.0	0.0
7	7	2	2018	16.4575	0.0	0.0
8	7	2	2018	16.99	0.0	0.0424
9	7	2	2018	17.995	0.0	0.0938
10	7	2	2018	19.11	0.0	0.1358
11	7	2	2018	20.79	0.0	0.253
12	7	2	2018	22.6275	0.0	0.3912
13	7	2	2018	23.155	0.0	0.3252
14	7	2	2018	19.0275	10.672	0.0658
15	7	2	2018	16.2525	4.318	0.0033
16	7	2	2018	16.12	4.826	0.0038
17	7	2	2018	16.21	0.508	0.0088
18	7	2	2018	16.1975	0.254	0.0017
19	7	2	2018	16.1325	0.254	0.0
20	7	2	2018	15.975	1.016	0.0
21	7	2	2018	15.865	0.508	0.0
22	7	2	2018	15.785	0.254	0.0
23	7	2	2018	15.7175	0.0	0.0
0	8	2	2018	15.585	0.0	0.0
1	8	2	2018	15.125	0.0	0.0015
2	8	2	2018	14.2275	0.0	0.0022
3	8	2	2018	12.8	0.0	0.0017
4	8	2	2018	11.705	0.0	0.0036
5	8	2	2018	10.54	0.0	0.0062
6	8	2	2018	9.6725	0.0	0.0079
7	8	2	2018	8.9375	0.0	0.0109
8	8	2	2018	8.565	0.0	0.0712
9	8	2	2018	9.5325	0.0	0.2078
10	8	2	2018	10.8575	0.0	0.2843
11	8	2	2018	13.0575	0.0	0.4128
12	8	2	2018	15.045	0.0	0.4748
13	8	2	2018	17.06	0.0	0.5967
14	8	2	2018	18.1725	0.0	0.604
15	8	2	2018	18.655	0.0	0.5766
16	8	2	2018	18.2825	0.0	0.3673
17	8	2	2018	17.8775	0.0	0.2816
18	8	2	2018	15.42	0.0	0.069
19	8	2	2018	13.15	0.0	0.0267
20	8	2	2018	10.0125	0.0	0.0108
21	8	2	2018	9.28	0.0	0.0024
22	8	2	2018	8.4625	0.0	0.0
23	8	2	2018	8.505	0.0	0.0
0	9	2	2018	8.05	0.0	0.0034
1	9	2	2018	8.0945	0.0	0.0047
2	9	2	2018	7.7848	0.0	0.0
3	9	2	2018	7.4452	0.0	0.0
4	9	2	2018	7.4862	0.0	0.0
5	9	2	2018	8.5125	0.0	0.0
6	9	2	2018	9.0825	0.0	0.0
7	9	2	2018	9.445	0.0	0.0
8	9	2	2018	10.22	0.0	0.0149
9	9	2	2018	11.0175	0.254	0.0364
10	9	2	2018	11.55	0.0	0.0655
11	9	2	2018	12.495	0.0	0.0814
12	9	2	2018	13.34	0.0	0.1034
13	9	2	2018	13.8975	0.0	0.1238
14	9	2	2018	14.68	0.0	0.1478
15	9	2	2018	14.9475	0.0	0.1189
16	9	2	2018	15.0375	0.0	0.0729
17	9	2	2018	14.82	0.0	0.0469
18	9	2	2018	14.095	0.0	0.0085
19	9	2	2018	13.46	0.0	0.0031
20	9	2	2018	13.02	0.0	0.0
21	9	2	2018	12.765	0.0	0.0
22	9	2	2018	12.505	0.0	0.0
23	9	2	2018	12.1825	0.0	0.0
0	10	2	2018	12.04	0.0	0.0
1	10	2	2018	12.035	0.0	0.0
2	10	2	2018	12.005	0.0	0.0
3	10	2	2018	11.985	0.0	0.0
4	10	2	2018	12.03	0.0	0.0
5	10	2	2018	12.13	0.0	0.0
6	10	2	2018	12.1825	0.0	0.0
7	10	2	2018	12.36	0.0	0.0
8	10	2	2018	12.745	0.0	0.0183
9	10	2	2018	13.7425	0.0	0.059
10	10	2	2018	15.585	0.0	0.085
11	10	2	2018	17.3875	0.0	0.1491
12	10	2	2018	20.0725	0.0	0.2347
13	10	2	2018	21.1375	0.0	0.2001
14	10	2	2018	21.535	0.0	0.1728
15	10	2	2018	22.1075	0.0	0.1685
16	10	2	2018	21.84	0.0	0.1067
17	10	2	2018	21.71	0.0	0.087
18	10	2	2018	21.3425	0.0	0.0258
19	10	2	2018	20.5875	0.0	0.0129
20	10	2	2018	20.495	0.0	0.0118
21	10	2	2018	20.5175	0.0	0.009
22	10	2	2018	20.465	0.0	0.0083
23	10	2	2018	20.3775	0.0	0.0088
0	11	2	2018	20.0175	0.0	0.0029
1	11	2	2018	19.7225	0.0	0.0006
2	11	2	2018	19.6	0.0	0.0
3	11	2	2018	19.6125	0.0	0.0
4	11	2	2018	19.5525	0.0	0.0004
5	11	2	2018	19.6	1.016	0.0027
6	11	2	2018	19.2125	6.096	0.0
7	11	2	2018	18.765	11.176	0.0
8	11	2	2018	18.005	7.62	0.0025
9	11	2	2018	17.755	15.24	0.0003
10	11	2	2018	17.3675	4.826	0.0168
11	11	2	2018	17.2475	1.016	0.0355
12	11	2	2018	17.3075	5.334	0.0176
13	11	2	2018	17.2425	3.302	0.0351
14	11	2	2018	17.1575	8.636	0.011
15	11	2	2018	17.0225	6.858	0.0092
16	11	2	2018	16.83	5.08	0.0062
17	11	2	2018	16.5375	4.318	0.0029
18	11	2	2018	16.35	1.524	0.0
19	11	2	2018	16.32	0.508	0.0
20	11	2	2018	16.395	0.508	0.0
21	11	2	2018	16.5425	1.27	0.0
22	11	2	2018	16.5875	1.27	0.0
23	11	2	2018	16.54	0.508	0.0
0	12	2	2018	16.7125	1.524	0.0
1	12	2	2018	16.83	1.778	0.0
2	12	2	2018	16.595	1.778	0.0
3	12	2	2018	16.5575	4.064	0.0
4	12	2	2018	16.5	3.048	0.0
5	12	2	2018	16.475	0.762	0.0
6	12	2	2018	16.52	0.254	0.0
7	12	2	2018	16.7525	0.0	0.0018
8	12	2	2018	16.5325	0.0	0.0129
9	12	2	2018	16.7825	0.0	0.0293
10	12	2	2018	17.305	0.0	0.0417
11	12	2	2018	17.61	0.0	0.0455
12	12	2	2018	17.9525	0.0	0.0944
13	12	2	2018	18.42	0.0	0.1285
14	12	2	2018	19.31	0.0	0.1875
15	12	2	2018	19.9075	0.0	0.1166
16	12	2	2018	19.97	0.0	0.0585
17	12	2	2018	19.46	0.0	0.0199
18	12	2	2018	18.3625	0.0	0.0
19	12	2	2018	17.2025	0.0	0.0
20	12	2	2018	16.4125	0.0	0.0
21	12	2	2018	15.9925	0.0	0.0
22	12	2	2018	15.47	0.0	0.0
23	12	2	2018	15.615	0.0	0.0
0	13	2	2018	14.88	0.0	0.0
1	13	2	2018	14.6825	0.0	0.0
2	13	2	2018	15.235	0.0	0.0
3	13	2	2018	15.5525	0.0	0.0
4	13	2	2018	15.515	0.0	0.0
5	13	2	2018	15.275	0.0	0.0
6	13	2	2018	15.2	0.0	0.0
7	13	2	2018	14.6675	0.0	0.0
8	13	2	2018	14.605	0.0	0.0534
9	13	2	2018	15.8175	0.0	0.0817
10	13	2	2018	16.7125	0.0	0.118
11	13	2	2018	18.7725	0.0	0.2351
12	13	2	2018	19.9375	0.0	0.1692
13	13	2	2018	19.685	0.0	0.1485
14	13	2	2018	19.59	0.0	0.1649
15	13	2	2018	16.8925	0.0	0.0476
16	13	2	2018	15.5975	0.0	0.0408
17	13	2	2018	15.3125	0.0	0.0401
18	13	2	2018	15.1625	0.0	0.0226
19	13	2	2018	14.615	0.0	0.0095
20	13	2	2018	13.955	0.0	0.0054
21	13	2	2018	13.26	0.0	0.002
22	13	2	2018	12.6975	0.0	0.0008
23	13	2	2018	12.395	0.254	0.0
0	14	2	2018	12.1	0.0	0.0
1	14	2	2018	12.2275	0.0	0.0019
2	14	2	2018	12.2375	0.0	0.0025
3	14	2	2018	12.1875	0.0	0.0031
4	14	2	2018	12.1075	0.0	0.0036
5	14	2	2018	12.0275	0.0	0.0034
6	14	2	2018	11.755	0.0	0.0005
7	14	2	2018	11.5225	0.0	0.0
8	14	2	2018	11.7775	0.0	0.0185
9	14	2	2018	12.385	0.0	0.0567
10	14	2	2018	13.45	0.0	0.1262
11	14	2	2018	14.98	0.0	0.185
12	14	2	2018	16.2825	0.0	0.2156
13	14	2	2018	17.8575	0.0	0.3482
14	14	2	2018	18.875	0.0	0.2508
15	14	2	2018	19.07	0.0	0.144
16	14	2	2018	19.29	0.0	0.1106
17	14	2	2018	19.4075	0.0	0.0406
18	14	2	2018	18.6875	0.0	0.0
19	14	2	2018	17.7525	0.0	0.0
20	14	2	2018	17.21	0.0	0.0
21	14	2	2018	17.1775	0.0	0.0
22	14	2	2018	17.0075	0.0	0.0
23	14	2	2018	16.74	0.0	0.0
0	15	2	2018	16.8325	0.0	0.0
1	15	2	2018	16.8875	0.0	0.0
2	15	2	2018	16.8075	0.0	0.0
3	15	2	2018	15.9075	0.0	0.0
4	15	2	2018	15.235	0.0	0.0
5	15	2	2018	14.6	0.0	0.0
6	15	2	2018	15.3825	0.0	0.0
7	15	2	2018	15.705	0.0	0.0
8	15	2	2018	16.5725	0.0	0.0146
9	15	2	2018	16.9575	0.0	0.056
10	15	2	2018	17.865	0.0	0.1038
11	15	2	2018	19.305	0.0	0.1786
12	15	2	2018	19.88	0.0	0.174
13	15	2	2018	21.0075	0.0	0.2754
14	15	2	2018	22.0375	0.0	0.3013
15	15	2	2018	22.55	0.0	0.3129
16	15	2	2018	22.735	0.0	0.2766
17	15	2	2018	22.4475	0.0	0.167
18	15	2	2018	20.7475	0.0	0.0146
19	15	2	2018	18.6825	0.0	0.0
20	15	2	2018	17.185	0.0	0.0
21	15	2	2018	16.1375	0.0	0.0
22	15	2	2018	16.255	0.0	0.0
23	15	2	2018	16.875	0.0	0.0
0	16	2	2018	17.545	0.0	0.0
1	16	2	2018	17.9725	0.0	0.0
2	16	2	2018	18.2675	0.0	0.0
3	16	2	2018	17.96	0.0	0.0
4	16	2	2018	17.6825	0.0	0.0
5	16	2	2018	17.3425	0.0	0.0
6	16	2	2018	17.3525	0.0	0.0
7	16	2	2018	17.3975	0.0	0.0
8	16	2	2018	17.705	0.0	0.022
9	16	2	2018	18.4775	0.0	0.0655
10	16	2	2018	19.885	0.0	0.1539
11	16	2	2018	22.67	0.0	0.4307
12	16	2	2018	24.7875	0.0	0.6945
13	16	2	2018	25.8425	0.0	0.7257
14	16	2	2018	25.835	0.0	0.5818
15	16	2	2018	26.2275	0.0	0.6144
16	16	2	2018	25.83	0.0	0.4322
17	16	2	2018	25.57	0.0	0.3208
18	16	2	2018	23.6425	0.0	0.0331
19	16	2	2018	21.3625	0.0	0.0
20	16	2	2018	20.5075	0.0	0.0
21	16	2	2018	19.7375	0.0	0.0
22	16	2	2018	18.125	0.0	0.0
23	16	2	2018	16.3675	0.0	0.0
0	17	2	2018	16.15	0.0	0.0
1	17	2	2018	15.55	0.0	0.0
2	17	2	2018	15.6075	0.0	0.0
3	17	2	2018	14.9475	0.0	0.0
4	17	2	2018	14.39	0.0	0.0
5	17	2	2018	14.7175	0.0	0.0
6	17	2	2018	15.2125	0.0	0.0
7	17	2	2018	15.215	0.0	0.0
8	17	2	2018	15.5925	0.0	0.0256
9	17	2	2018	16.335	0.0	0.06
10	17	2	2018	17.18	0.0	0.0686
11	17	2	2018	17.9425	0.0	0.0697
12	17	2	2018	19.415	0.0	0.2151
13	17	2	2018	22.9525	0.0	0.38
14	17	2	2018	24.1625	0.0	0.3338
15	17	2	2018	24.9425	0.0	0.4321
16	17	2	2018	25.5075	0.0	0.3949
17	17	2	2018	25.6425	0.0	0.3409
18	17	2	2018	24.0425	0.0	0.0698
19	17	2	2018	21.6175	0.0	0.0082
20	17	2	2018	19.9475	0.0	0.0
21	17	2	2018	19.98	0.0	0.0076
22	17	2	2018	19.03	0.0	0.0
23	17	2	2018	18.5625	0.0	0.0
0	18	2	2018	17.155	0.0	0.0
1	18	2	2018	16.6	0.0	0.0
2	18	2	2018	15.86	0.0	0.0
3	18	2	2018	15.5975	0.0	0.0
4	18	2	2018	15.6275	0.0	0.0
5	18	2	2018	16.0925	0.0	0.0
6	18	2	2018	16.4975	0.0	0.0
7	18	2	2018	16.645	0.0	0.0
8	18	2	2018	17.145	0.0	0.0394
9	18	2	2018	18.005	0.0	0.1175
10	18	2	2018	19.8025	0.0	0.2417
11	18	2	2018	21.62	0.0	0.3406
12	18	2	2018	23.3275	0.0	0.4554
13	18	2	2018	24.68	0.0	0.4928
14	18	2	2018	25.615	0.0	0.5294
15	18	2	2018	26.42	0.0	0.451
16	18	2	2018	27.0175	0.0	0.3413
17	18	2	2018	25.47	0.0	0.0762
18	18	2	2018	23.5475	0.0	0.0028
19	18	2	2018	20.8025	0.0	0.0
20	18	2	2018	19.92	0.0	0.0
21	18	2	2018	19.8525	0.0	0.0
22	18	2	2018	20.0125	0.0	0.0
23	18	2	2018	20.0425	0.0	0.0
0	19	2	2018	19.3875	0.0	0.0
1	19	2	2018	19.4925	0.0	0.0
2	19	2	2018	19.1475	0.0	0.0
3	19	2	2018	18.85	0.0	0.0
4	19	2	2018	18.1725	0.0	0.0
5	19	2	2018	17.38	0.0	0.0
6	19	2	2018	16.6675	0.0	0.0
7	19	2	2018	17.23	0.0	0.0
8	19	2	2018	18.07	0.0	0.0386
9	19	2	2018	18.74	0.0	0.1097
10	19	2	2018	20.035	0.0	0.2343
11	19	2	2018	21.41	0.0	0.3385
12	19	2	2018	23.4775	0.0	0.5115
13	19	2	2018	25.2525	0.0	0.5955
14	19	2	2018	26.4175	0.0	0.6324
15	19	2	2018	26.3475	0.0	0.3629
16	19	2	2018	26.8375	0.0	0.3903
17	19	2	2018	26.1225	0.0	0.1475
18	19	2	2018	24.64	0.0	0.0015
19	19	2	2018	21.545	0.0	0.005
20	19	2	2018	20.1475	0.0	0.0
21	19	2	2018	18.5925	0.0	0.0
22	19	2	2018	17.2	0.0	0.0
23	19	2	2018	16.415	0.0	0.0
0	20	2	2018	17.7225	0.0	0.0
1	20	2	2018	18.0925	0.0	0.0
2	20	2	2018	17.95	0.0	0.0
3	20	2	2018	17.7175	0.0	0.0
4	20	2	2018	17.75	0.0	0.0
5	20	2	2018	17.93	0.0	0.0
6	20	2	2018	18.0925	0.0	0.0
7	20	2	2018	18.755	0.0	0.0
8	20	2	2018	19.34	0.0	0.0393
9	20	2	2018	20.4775	0.0	0.132
10	20	2	2018	21.71	0.0	0.1823
11	20	2	2018	22.9925	0.0	0.2597
12	20	2	2018	24.795	0.0	0.4405
13	20	2	2018	25.3875	0.0	0.3059
14	20	2	2018	24.79	3.302	0.2847
15	20	2	2018	25.2525	0.0	0.2801
16	20	2	2018	25.6625	0.0	0.1556
17	20	2	2018	25.6325	0.0	0.0722
18	20	2	2018	24.6175	0.0	0.0025
19	20	2	2018	23.5325	0.0	0.0
20	20	2	2018	22.89	0.254	0.0
21	20	2	2018	21.2875	0.0	0.0
22	20	2	2018	20.38	0.0	0.0
23	20	2	2018	19.4575	0.0	0.0
0	21	2	2018	19.59	0.0	0.0
1	21	2	2018	19.815	0.0	0.0
2	21	2	2018	19.365	0.0	0.0
3	21	2	2018	18.9025	0.254	0.0
4	21	2	2018	19.445	0.0	0.0
5	21	2	2018	20.3075	0.0	0.0
6	21	2	2018	20.765	0.0	0.0
7	21	2	2018	20.97	0.0	0.0
8	21	2	2018	21.2925	0.0	0.0466
9	21	2	2018	22.005	0.0	0.1186
10	21	2	2018	23.19	0.0	0.2411
11	21	2	2018	24.595	0.0	0.4438
12	21	2	2018	25.605	0.0	0.4387
13	21	2	2018	26.6225	0.0	0.4872
14	21	2	2018	27.2875	0.0	0.4279
15	21	2	2018	26.9025	0.0	0.2428
16	21	2	2018	26.9825	0.0	0.2327
17	21	2	2018	27.1	0.0	0.2514
18	21	2	2018	25.72	0.0	0.0543
19	21	2	2018	22.58	0.0	0.0
20	21	2	2018	21.465	0.0	0.0
21	21	2	2018	20.4175	0.0	0.0
22	21	2	2018	19.7975	0.0	0.0
23	21	2	2018	18.565	0.0	0.0
0	22	2	2018	18.125	0.0	0.0
1	22	2	2018	17.67	0.0	0.0
2	22	2	2018	17.555	0.0	0.0
